replica,network,population,sigma,true_model,net_size,colab_cond,RR
44,Lattice,All,0.2,2,484,COLAB,0.31408227848101267
45,Lattice,All,0.2,2,484,COLAB,0.3294774631033107
46,Lattice,All,0.2,2,484,COLAB,0.3142414860681115
47,Lattice,All,0.2,2,484,COLAB,0.3192747339377217
48,Lattice,All,0.2,2,484,COLAB,0.3203214695752009
49,Lattice,All,0.2,2,484,COLAB,0.3241713823767179
50,Lattice,All,0.2,2,484,COLAB,0.3279507881584006
1,Lattice,All,0.2,2,484,NOLAB,0.29245283018867924
2,Lattice,All,0.2,2,484,NOLAB,0.2860715178794699
3,Lattice,All,0.2,2,484,NOLAB,0.29569207239357637
4,Lattice,All,0.2,2,484,NOLAB,0.28869286287089013
5,Lattice,All,0.2,2,484,NOLAB,0.2767145135566188
6,Lattice,All,0.2,2,484,NOLAB,0.28852201257861637
7,Lattice,All,0.2,2,484,NOLAB,0.29541734860883795
8,Lattice,All,0.2,2,484,NOLAB,0.2905027932960894
9,Lattice,All,0.2,2,484,NOLAB,0.31153450051493303
10,Lattice,All,0.2,2,484,NOLAB,0.27720413026211277
11,Lattice,All,0.2,2,484,NOLAB,0.29800105207785377
12,Lattice,All,0.2,2,484,NOLAB,0.29914984059511157
13,Lattice,All,0.2,2,484,NOLAB,0.2984334203655353
14,Lattice,All,0.2,2,484,NOLAB,0.2907306997159824
15,Lattice,All,0.2,2,484,NOLAB,0.2749800159872102
16,Lattice,All,0.2,2,484,NOLAB,0.28484527902671253
17,Lattice,All,0.2,2,484,NOLAB,0.2780051150895141
18,Lattice,All,0.2,2,484,NOLAB,0.27579056505961635
19,Lattice,All,0.2,2,484,NOLAB,0.265382557517389
20,Lattice,All,0.2,2,484,NOLAB,0.30750862297691695
21,Lattice,All,0.2,2,484,NOLAB,0.2842051017778923
22,Lattice,All,0.2,2,484,NOLAB,0.292190060076461
23,Lattice,All,0.2,2,484,NOLAB,0.3094855305466238
24,Lattice,All,0.2,2,484,NOLAB,0.2847275518035303
25,Lattice,All,0.2,2,484,NOLAB,0.2887084097458737
26,Lattice,All,0.2,2,484,NOLAB,0.30837597629948826
27,Lattice,All,0.2,2,484,NOLAB,0.3057392224279291
28,Lattice,All,0.2,2,484,NOLAB,0.29830148619957536
29,Lattice,All,0.2,2,484,NOLAB,0.26591154261057176
30,Lattice,All,0.2,2,484,NOLAB,0.29644985747603003
31,Lattice,All,0.2,2,484,NOLAB,0.30169149204746276
32,Lattice,All,0.2,2,484,NOLAB,0.29799666110183637
33,Lattice,All,0.2,2,484,NOLAB,0.27833720630002584
34,Lattice,All,0.2,2,484,NOLAB,0.2905027932960894
35,Lattice,All,0.2,2,484,NOLAB,0.30526590198123044
36,Lattice,All,0.2,2,484,NOLAB,0.27008273285294904
37,Lattice,All,0.2,2,484,NOLAB,0.2921563268652637
38,Lattice,All,0.2,2,484,NOLAB,0.29118360744135885
39,Lattice,All,0.2,2,484,NOLAB,0.3018716577540107
40,Lattice,All,0.2,2,484,NOLAB,0.2847147470398278
41,Lattice,All,0.2,2,484,NOLAB,0.27843446283162593
42,Lattice,All,0.2,2,484,NOLAB,0.282670823590543
43,Lattice,All,0.2,2,484,NOLAB,0.2906764168190128
44,Lattice,All,0.2,2,484,NOLAB,0.28450857609583446
45,Lattice,All,0.2,2,484,NOLAB,0.2828308635666837
46,Lattice,All,0.2,2,484,NOLAB,0.2914316411496105
47,Lattice,All,0.2,2,484,NOLAB,0.29793895121314895
48,Lattice,All,0.2,2,484,NOLAB,0.3060547414984794
49,Lattice,All,0.2,2,484,NOLAB,0.29545454545454547
50,Lattice,All,0.2,2,484,NOLAB,0.28511198945981553
1,Lattice,All,0.2,7,484,COLAB,0.44001751313485116
2,Lattice,All,0.2,7,484,COLAB,0.41179058512978445
3,Lattice,All,0.2,7,484,COLAB,0.4151020408163265
4,Lattice,All,0.2,7,484,COLAB,0.43345487693710116
5,Lattice,All,0.2,7,484,COLAB,0.4053030303030303
6,Lattice,All,0.2,7,484,COLAB,0.42018196856906537
7,Lattice,All,0.2,7,484,COLAB,0.4261389783709158
8,Lattice,All,0.2,7,484,COLAB,0.42034700315457413
9,Lattice,All,0.2,7,484,COLAB,0.414498933901919
10,Lattice,All,0.2,7,484,COLAB,0.4108040201005025
11,Lattice,All,0.2,7,484,COLAB,0.39955056179775283
12,Lattice,All,0.2,7,484,COLAB,0.42719298245614035
13,Lattice,All,0.2,7,484,COLAB,0.45516304347826086
14,Lattice,All,0.2,7,484,COLAB,0.4183631076028251
15,Lattice,All,0.2,7,484,COLAB,0.42424242424242425
16,Lattice,All,0.2,7,484,COLAB,0.39316987740805603
17,Lattice,All,0.2,7,484,COLAB,0.43789954337899545
18,Lattice,All,0.2,7,484,COLAB,0.44154118689105404
19,Lattice,All,0.2,7,484,COLAB,0.4050632911392405
20,Lattice,All,0.2,7,484,COLAB,0.40520922288642186
21,Lattice,All,0.2,7,484,COLAB,0.4069660861594867
22,Lattice,All,0.2,7,484,COLAB,0.401618398637138
23,Lattice,All,0.2,7,484,COLAB,0.441728502837189
24,Lattice,All,0.2,7,484,COLAB,0.4100361663652803
25,Lattice,All,0.2,7,484,COLAB,0.4386489952971355
26,Lattice,All,0.2,7,484,COLAB,0.4608150470219436
27,Lattice,All,0.2,7,484,COLAB,0.4530630233583076
28,Lattice,All,0.2,7,484,COLAB,0.3946459412780656
29,Lattice,All,0.2,7,484,COLAB,0.4018245004344049
30,Lattice,All,0.2,7,484,COLAB,0.41218789674143036
31,Lattice,All,0.2,7,484,COLAB,0.4363476733977173
32,Lattice,All,0.2,7,484,COLAB,0.46423811639271434
33,Lattice,All,0.2,7,484,COLAB,0.4289416846652268
34,Lattice,All,0.2,7,484,COLAB,0.42034700315457413
35,Lattice,All,0.2,7,484,COLAB,0.43886292834890966
36,Lattice,All,0.2,7,484,COLAB,0.427491103202847
37,Lattice,All,0.2,7,484,COLAB,0.43620546810273403
38,Lattice,All,0.2,7,484,COLAB,0.428125
39,Lattice,All,0.2,7,484,COLAB,0.4168173598553345
40,Lattice,All,0.2,7,484,COLAB,0.4263392857142857
41,Lattice,All,0.2,7,484,COLAB,0.4486463257412978
42,Lattice,All,0.2,7,484,COLAB,0.4053295932678822
43,Lattice,All,0.2,7,484,COLAB,0.42237819983484726
44,Lattice,All,0.2,7,484,COLAB,0.3947841726618705
45,Lattice,All,0.2,7,484,COLAB,0.42633744855967076
46,Lattice,All,0.2,7,484,COLAB,0.44234553325462417
47,Lattice,All,0.2,7,484,COLAB,0.42436235708003517
48,Lattice,All,0.2,7,484,COLAB,0.4142538975501114
49,Lattice,All,0.2,7,484,COLAB,0.3925637699956766
50,Lattice,All,0.2,7,484,COLAB,0.42496737712048716
1,Lattice,All,0.2,7,484,NOLAB,0.4093767867352773
2,Lattice,All,0.2,7,484,NOLAB,0.4051749485445457
3,Lattice,All,0.2,7,484,NOLAB,0.38979650329607335
4,Lattice,All,0.2,7,484,NOLAB,0.40096618357487923
5,Lattice,All,0.2,7,484,NOLAB,0.3989769820971867
6,Lattice,All,0.2,7,484,NOLAB,0.38282799659960326
7,Lattice,All,0.2,7,484,NOLAB,0.3823028927963698
8,Lattice,All,0.2,7,484,NOLAB,0.4058888277380297
9,Lattice,All,0.2,7,484,NOLAB,0.40854509913432
10,Lattice,All,0.2,7,484,NOLAB,0.37534246575342467
11,Lattice,All,0.2,7,484,NOLAB,0.42265734265734267
12,Lattice,All,0.2,7,484,NOLAB,0.38611416026344675
13,Lattice,All,0.2,7,484,NOLAB,0.3824621536703799
14,Lattice,All,0.2,7,484,NOLAB,0.39730046948356806
15,Lattice,All,0.2,7,484,NOLAB,0.376222946931515
16,Lattice,All,0.2,7,484,NOLAB,0.40621436716077536
17,Lattice,All,0.2,7,484,NOLAB,0.40577678070667417
18,Lattice,All,0.2,7,484,NOLAB,0.41
19,Lattice,All,0.2,7,484,NOLAB,0.38312829525483305
20,Lattice,All,0.2,7,484,NOLAB,0.3866477272727273
21,Lattice,All,0.2,7,484,NOLAB,0.39292786421499293
22,Lattice,All,0.2,7,484,NOLAB,0.40055632823365783
23,Lattice,All,0.2,7,484,NOLAB,0.3969662278191185
24,Lattice,All,0.2,7,484,NOLAB,0.38550057537399307
25,Lattice,All,0.2,7,484,NOLAB,0.3927007299270073
26,Lattice,All,0.2,7,484,NOLAB,0.3972768532526475
27,Lattice,All,0.2,7,484,NOLAB,0.3861241217798595
28,Lattice,All,0.2,7,484,NOLAB,0.4001652437345084
29,Lattice,All,0.2,7,484,NOLAB,0.39835554295435216
30,Lattice,All,0.2,7,484,NOLAB,0.4142061281337047
31,Lattice,All,0.2,7,484,NOLAB,0.4244730679156909
32,Lattice,All,0.2,7,484,NOLAB,0.41377263282873256
33,Lattice,All,0.2,7,484,NOLAB,0.3877668782458165
34,Lattice,All,0.2,7,484,NOLAB,0.4058888277380297
35,Lattice,All,0.2,7,484,NOLAB,0.41035634743875277
36,Lattice,All,0.2,7,484,NOLAB,0.4032721010332951
37,Lattice,All,0.2,7,484,NOLAB,0.42100669188245565
38,Lattice,All,0.2,7,484,NOLAB,0.39333136618471526
39,Lattice,All,0.2,7,484,NOLAB,0.39424992883575294
40,Lattice,All,0.2,7,484,NOLAB,0.37131405668479817
41,Lattice,All,0.2,7,484,NOLAB,0.38282799659960326
42,Lattice,All,0.2,7,484,NOLAB,0.3942199775533109
43,Lattice,All,0.2,7,484,NOLAB,0.3967103429049345
44,Lattice,All,0.2,7,484,NOLAB,0.39561378524636853
45,Lattice,All,0.2,7,484,NOLAB,0.39338555265448216
46,Lattice,All,0.2,7,484,NOLAB,0.39428739693757364
47,Lattice,All,0.2,7,484,NOLAB,0.39743223965763197
48,Lattice,All,0.2,7,484,NOLAB,0.3840947546531303
49,Lattice,All,0.2,7,484,NOLAB,0.3897524467472654
50,Lattice,All,0.2,7,484,NOLAB,0.3753952285139408
1,Lattice,All,0.5,13,413,COLAB,0.5930160692212608
2,Lattice,All,0.5,13,413,COLAB,0.5804020100502513
3,Lattice,All,0.5,13,413,COLAB,0.5754830917874396
4,Lattice,All,0.5,13,413,COLAB,0.5596271295403408
5,Lattice,All,0.5,13,413,COLAB,0.5524079320113314
6,Lattice,All,0.5,13,413,COLAB,0.5866788321167883
7,Lattice,All,0.5,13,413,COLAB,0.5754364089775561
8,Lattice,All,0.5,13,413,COLAB,0.5635220125786163
9,Lattice,All,0.5,13,413,COLAB,0.5733124018838305
10,Lattice,All,0.5,13,413,COLAB,0.5610640870616687
11,Lattice,All,0.5,13,413,COLAB,0.5779987569919205
12,Lattice,All,0.5,13,413,COLAB,0.5702194357366771
13,Lattice,All,0.5,13,413,COLAB,0.5626179987413468
14,Lattice,All,0.5,13,413,COLAB,0.5672923958001909
15,Lattice,All,0.5,13,413,COLAB,0.583054965077437
16,Lattice,All,0.5,13,413,COLAB,0.5727908455181182
17,Lattice,All,0.5,13,413,COLAB,0.5814025332097621
18,Lattice,All,0.5,13,413,COLAB,0.5797822706065319
19,Lattice,All,0.5,13,413,COLAB,0.5883464566929134
20,Lattice,All,0.5,13,413,COLAB,0.5771481367416076
21,Lattice,All,0.5,13,413,COLAB,0.56244160697602
22,Lattice,All,0.5,13,413,COLAB,0.5802825947334618
23,Lattice,All,0.5,13,413,COLAB,0.5902668759811617
24,Lattice,All,0.5,13,413,COLAB,0.5831210191082803
25,Lattice,All,0.5,13,413,COLAB,0.5703197764669358
26,Lattice,All,0.5,13,413,COLAB,0.5681607418856259
27,Lattice,All,0.5,13,413,COLAB,0.5778924992408139
28,Lattice,All,0.5,13,413,COLAB,0.5510139416983524
29,Lattice,All,0.5,13,413,COLAB,0.5432865076772296
30,Lattice,All,0.5,13,413,COLAB,0.5634292945270484
31,Lattice,All,0.5,13,413,COLAB,0.5661832767664301
32,Lattice,All,0.5,13,413,COLAB,0.5689601005340873
33,Lattice,All,0.5,13,413,COLAB,0.5780657395701644
34,Lattice,All,0.5,13,413,COLAB,0.5635220125786163
35,Lattice,All,0.5,13,413,COLAB,0.5540113708149084
36,Lattice,All,0.5,13,413,COLAB,0.574969400244798
37,Lattice,All,0.5,13,413,COLAB,0.5549503364306312
38,Lattice,All,0.5,13,413,COLAB,0.5726128338962235
39,Lattice,All,0.5,13,413,COLAB,0.5698717948717948
40,Lattice,All,0.5,13,413,COLAB,0.563855421686747
41,Lattice,All,0.5,13,413,COLAB,0.5754775107825015
42,Lattice,All,0.5,13,413,COLAB,0.552423186569528
43,Lattice,All,0.5,13,413,COLAB,0.5668866226754649
44,Lattice,All,0.5,13,413,COLAB,0.5632770162575709
45,Lattice,All,0.5,13,413,COLAB,0.570571518787496
46,Lattice,All,0.5,13,413,COLAB,0.5664794007490637
47,Lattice,All,0.5,13,413,COLAB,0.5691082802547771
48,Lattice,All,0.5,13,413,COLAB,0.5593980147294269
49,Lattice,All,0.5,13,413,COLAB,0.5883488896041197
50,Lattice,All,0.5,13,413,COLAB,0.5505830444374409
1,Lattice,All,0.5,13,413,NOLAB,0.580713905167821
2,Lattice,All,0.5,13,413,NOLAB,0.5658550083010515
3,Lattice,All,0.5,13,413,NOLAB,0.5816326530612245
4,Lattice,All,0.5,13,413,NOLAB,0.5830546265328874
5,Lattice,All,0.5,13,413,NOLAB,0.5901502504173622
6,Lattice,All,0.5,13,413,NOLAB,0.5756045708211533
7,Lattice,All,0.5,13,413,NOLAB,0.574235807860262
8,Lattice,All,0.5,13,413,NOLAB,0.5615218564490017
9,Lattice,All,0.5,13,413,NOLAB,0.59375
10,Lattice,All,0.5,13,413,NOLAB,0.5721939458880257
11,Lattice,All,0.5,13,413,NOLAB,0.569757954854501
12,Lattice,All,0.5,13,413,NOLAB,0.5751142166084386
13,Lattice,All,0.5,13,413,NOLAB,0.5505680243834857
14,Lattice,All,0.5,13,413,NOLAB,0.573055028462998
15,Lattice,All,0.5,13,413,NOLAB,0.5680891546615928
16,Lattice,All,0.5,13,413,NOLAB,0.5868149755832881
17,Lattice,All,0.5,13,413,NOLAB,0.5593406593406594
18,Lattice,All,0.5,13,413,NOLAB,0.5772247768460914
19,Lattice,All,0.5,13,413,NOLAB,0.5602933188484519
20,Lattice,All,0.5,13,413,NOLAB,0.569150398680231
21,Lattice,All,0.5,13,413,NOLAB,0.5748922413793104
22,Lattice,All,0.5,13,413,NOLAB,0.5762211486849168
23,Lattice,All,0.5,13,413,NOLAB,0.5900587920897915
24,Lattice,All,0.5,13,413,NOLAB,0.5821845174973489
25,Lattice,All,0.5,13,413,NOLAB,0.5726907630522088
26,Lattice,All,0.5,13,413,NOLAB,0.5661724327292696
27,Lattice,All,0.5,13,413,NOLAB,0.5795737614171049
28,Lattice,All,0.5,13,413,NOLAB,0.5616475722858701
29,Lattice,All,0.5,13,413,NOLAB,0.574569536423841
30,Lattice,All,0.5,13,413,NOLAB,0.5674656611904121
31,Lattice,All,0.5,13,413,NOLAB,0.5788630904723779
32,Lattice,All,0.5,13,413,NOLAB,0.5808961631338878
33,Lattice,All,0.5,13,413,NOLAB,0.564489571899012
34,Lattice,All,0.5,13,413,NOLAB,0.5615218564490017
35,Lattice,All,0.5,13,413,NOLAB,0.5499448123620309
36,Lattice,All,0.5,13,413,NOLAB,0.5713902308105206
37,Lattice,All,0.5,13,413,NOLAB,0.5780474351902923
38,Lattice,All,0.5,13,413,NOLAB,0.5763704097924428
39,Lattice,All,0.5,13,413,NOLAB,0.5669523299410819
40,Lattice,All,0.5,13,413,NOLAB,0.5696544276457883
41,Lattice,All,0.5,13,413,NOLAB,0.5794871794871795
42,Lattice,All,0.5,13,413,NOLAB,0.5895938412529864
43,Lattice,All,0.5,13,413,NOLAB,0.5687217194570136
44,Lattice,All,0.5,13,413,NOLAB,0.5859101909115354
45,Lattice,All,0.5,13,413,NOLAB,0.5708084644601193
46,Lattice,All,0.5,13,413,NOLAB,0.5736912751677853
47,Lattice,All,0.5,13,413,NOLAB,0.5769438444924406
48,Lattice,All,0.5,13,413,NOLAB,0.5672514619883041
49,Lattice,All,0.5,13,413,NOLAB,0.5685798976017246
50,Lattice,All,0.5,13,413,NOLAB,0.581025500411297
1,Lattice,All,0.5,2,413,COLAB,0.40827478532396566
2,Lattice,All,0.5,2,413,COLAB,0.4152022885165509
3,Lattice,All,0.5,2,413,COLAB,0.44381107491856675
4,Lattice,All,0.5,2,413,COLAB,0.41606425702811245
5,Lattice,All,0.5,2,413,COLAB,0.4248768472906404
6,Lattice,All,0.5,2,413,COLAB,0.44771104577908444
7,Lattice,All,0.5,2,413,COLAB,0.40540540540540543
8,Lattice,All,0.5,2,413,COLAB,0.4196174196174196
9,Lattice,All,0.5,2,413,COLAB,0.43054459352801894
10,Lattice,All,0.5,2,413,COLAB,0.4001663893510815
11,Lattice,All,0.5,2,413,COLAB,0.4043824701195219
12,Lattice,All,0.5,2,413,COLAB,0.44521384928716906
13,Lattice,All,0.5,2,413,COLAB,0.4359903381642512
14,Lattice,All,0.5,2,413,COLAB,0.4103250478011472
15,Lattice,All,0.5,2,413,COLAB,0.42406876790830944
16,Lattice,All,0.5,2,413,COLAB,0.40865584685809403
17,Lattice,All,0.5,2,413,COLAB,0.43080625752105894
18,Lattice,All,0.5,2,413,COLAB,0.4239728928420161
19,Lattice,All,0.5,2,413,COLAB,0.4388341543513957
20,Lattice,All,0.5,2,413,COLAB,0.4301587301587302
21,Lattice,All,0.5,2,413,COLAB,0.41405622489959837
22,Lattice,All,0.5,2,413,COLAB,0.4267036450079239
23,Lattice,All,0.5,2,413,COLAB,0.4344
24,Lattice,All,0.5,2,413,COLAB,0.4480651731160896
25,Lattice,All,0.5,2,413,COLAB,0.38236489232019505
26,Lattice,All,0.5,2,413,COLAB,0.4620148637489678
27,Lattice,All,0.5,2,413,COLAB,0.45153846153846156
28,Lattice,All,0.5,2,413,COLAB,0.41673403395311237
29,Lattice,All,0.5,2,413,COLAB,0.4300314465408805
30,Lattice,All,0.5,2,413,COLAB,0.40261800872669573
31,Lattice,All,0.5,2,413,COLAB,0.4538152610441767
32,Lattice,All,0.5,2,413,COLAB,0.44552058111380144
33,Lattice,All,0.5,2,413,COLAB,0.4343357441948991
34,Lattice,All,0.5,2,413,COLAB,0.4196174196174196
35,Lattice,All,0.5,2,413,COLAB,0.4231678486997636
36,Lattice,All,0.5,2,413,COLAB,0.41876696393951146
37,Lattice,All,0.5,2,413,COLAB,0.4083299305839118
38,Lattice,All,0.5,2,413,COLAB,0.4264166326946596
39,Lattice,All,0.5,2,413,COLAB,0.4376286537669823
40,Lattice,All,0.5,2,413,COLAB,0.39315181518151815
41,Lattice,All,0.5,2,413,COLAB,0.4272263632797175
42,Lattice,All,0.5,2,413,COLAB,0.414453125
43,Lattice,All,0.5,2,413,COLAB,0.4176769651935862
44,Lattice,All,0.5,2,413,COLAB,0.4203074433656958
45,Lattice,All,0.5,2,413,COLAB,0.4296265900697579
46,Lattice,All,0.5,2,413,COLAB,0.4020657995409334
47,Lattice,All,0.5,2,413,COLAB,0.40096813231141587
48,Lattice,All,0.5,2,413,COLAB,0.39553165080678526
49,Lattice,All,0.5,2,413,COLAB,0.44233687405159333
50,Lattice,All,0.5,2,413,COLAB,0.39916492693110645
1,Lattice,All,0.5,2,413,NOLAB,0.42321899736147756
2,Lattice,All,0.5,2,413,NOLAB,0.44391534391534393
3,Lattice,All,0.5,2,413,NOLAB,0.42371541501976284
4,Lattice,All,0.5,2,413,NOLAB,0.43753470294280955
5,Lattice,All,0.5,2,413,NOLAB,0.41413333333333335
6,Lattice,All,0.5,2,413,NOLAB,0.4071409539035438
7,Lattice,All,0.5,2,413,NOLAB,0.40047834174860486
8,Lattice,All,0.5,2,413,NOLAB,0.4097493036211699
9,Lattice,All,0.5,2,413,NOLAB,0.4150292087095061
10,Lattice,All,0.5,2,413,NOLAB,0.4157630256545887
11,Lattice,All,0.5,2,413,NOLAB,0.41165155262434733
12,Lattice,All,0.5,2,413,NOLAB,0.40786306499063923
13,Lattice,All,0.5,2,413,NOLAB,0.41347708894878704
14,Lattice,All,0.5,2,413,NOLAB,0.4080412931268677
15,Lattice,All,0.5,2,413,NOLAB,0.4265339074273412
16,Lattice,All,0.5,2,413,NOLAB,0.4036572052401747
17,Lattice,All,0.5,2,413,NOLAB,0.448566166798211
18,Lattice,All,0.5,2,413,NOLAB,0.4159267480577136
19,Lattice,All,0.5,2,413,NOLAB,0.428341384863124
20,Lattice,All,0.5,2,413,NOLAB,0.36450435270991294
21,Lattice,All,0.5,2,413,NOLAB,0.3859697386519945
22,Lattice,All,0.5,2,413,NOLAB,0.41570314600699115
23,Lattice,All,0.5,2,413,NOLAB,0.39043600562587905
24,Lattice,All,0.5,2,413,NOLAB,0.4420485175202156
25,Lattice,All,0.5,2,413,NOLAB,0.40660225442834136
26,Lattice,All,0.5,2,413,NOLAB,0.3908303047246296
27,Lattice,All,0.5,2,413,NOLAB,0.4414031357959075
28,Lattice,All,0.5,2,413,NOLAB,0.39775526964139063
29,Lattice,All,0.5,2,413,NOLAB,0.41491344873501995
30,Lattice,All,0.5,2,413,NOLAB,0.4257659073055774
31,Lattice,All,0.5,2,413,NOLAB,0.4417277913610432
32,Lattice,All,0.5,2,413,NOLAB,0.40658732355383337
33,Lattice,All,0.5,2,413,NOLAB,0.44600572469424926
34,Lattice,All,0.5,2,413,NOLAB,0.4097493036211699
35,Lattice,All,0.5,2,413,NOLAB,0.42917547568710357
36,Lattice,All,0.5,2,413,NOLAB,0.4417462482946794
37,Lattice,All,0.5,2,413,NOLAB,0.4267448055407565
38,Lattice,All,0.5,2,413,NOLAB,0.41181251693308046
39,Lattice,All,0.5,2,413,NOLAB,0.4174653887113951
40,Lattice,All,0.5,2,413,NOLAB,0.4109808102345416
41,Lattice,All,0.5,2,413,NOLAB,0.4444444444444444
42,Lattice,All,0.5,2,413,NOLAB,0.4127717391304348
43,Lattice,All,0.5,2,413,NOLAB,0.4189302716325959
44,Lattice,All,0.5,2,413,NOLAB,0.4001627780792187
45,Lattice,All,0.5,2,413,NOLAB,0.4211369095276221
46,Lattice,All,0.5,2,413,NOLAB,0.3947439718233541
47,Lattice,All,0.5,2,413,NOLAB,0.39776223776223774
48,Lattice,All,0.5,2,413,NOLAB,0.40693578975887296
49,Lattice,All,0.5,2,413,NOLAB,0.3993532740501213
50,Lattice,All,0.5,2,413,NOLAB,0.42248488180318855
1,Lattice,All,0.5,7,413,COLAB,0.5578616352201258
2,Lattice,All,0.5,7,413,COLAB,0.570838627700127
3,Lattice,All,0.5,7,413,COLAB,0.5495987158908507
4,Lattice,All,0.5,7,413,COLAB,0.5682254964766176
5,Lattice,All,0.5,7,413,COLAB,0.5645161290322581
6,Lattice,All,0.5,7,413,COLAB,0.5660260384376937
7,Lattice,All,0.5,7,413,COLAB,0.5853658536585366
8,Lattice,All,0.5,7,413,COLAB,0.5574924572577942
9,Lattice,All,0.5,7,413,COLAB,0.5454545454545454
10,Lattice,All,0.5,7,413,COLAB,0.5709708426786286
11,Lattice,All,0.5,7,413,COLAB,0.570822454308094
12,Lattice,All,0.5,7,413,COLAB,0.5548705302096177
13,Lattice,All,0.5,7,413,COLAB,0.5763955342902711
14,Lattice,All,0.5,7,413,COLAB,0.5593709884467266
15,Lattice,All,0.5,7,413,COLAB,0.5640050697084917
16,Lattice,All,0.5,7,413,COLAB,0.5576093653727665
17,Lattice,All,0.5,7,413,COLAB,0.5435114503816794
18,Lattice,All,0.5,7,413,COLAB,0.5423348300192431
19,Lattice,All,0.5,7,413,COLAB,0.5627965833596963
20,Lattice,All,0.5,7,413,COLAB,0.5673076923076923
21,Lattice,All,0.5,7,413,COLAB,0.5731237973059654
22,Lattice,All,0.5,7,413,COLAB,0.5623775310254735
23,Lattice,All,0.5,7,413,COLAB,0.58191018342821
24,Lattice,All,0.5,7,413,COLAB,0.5436046511627907
25,Lattice,All,0.5,7,413,COLAB,0.5491128010139417
26,Lattice,All,0.5,7,413,COLAB,0.5724381625441696
27,Lattice,All,0.5,7,413,COLAB,0.5693311582381729
28,Lattice,All,0.5,7,413,COLAB,0.561662198391421
29,Lattice,All,0.5,7,413,COLAB,0.5719489981785064
30,Lattice,All,0.5,7,413,COLAB,0.5681744223885454
31,Lattice,All,0.5,7,413,COLAB,0.5795053003533569
32,Lattice,All,0.5,7,413,COLAB,0.5478914677999346
33,Lattice,All,0.5,7,413,COLAB,0.5592372616442638
34,Lattice,All,0.5,7,413,COLAB,0.5574924572577942
35,Lattice,All,0.5,7,413,COLAB,0.5639719923615532
36,Lattice,All,0.5,7,413,COLAB,0.5720470006184292
37,Lattice,All,0.5,7,413,COLAB,0.5557426743011115
38,Lattice,All,0.5,7,413,COLAB,0.5560344827586207
39,Lattice,All,0.5,7,413,COLAB,0.5669488867983694
40,Lattice,All,0.5,7,413,COLAB,0.5690027786353813
41,Lattice,All,0.5,7,413,COLAB,0.5605263157894737
42,Lattice,All,0.5,7,413,COLAB,0.5566911529862664
43,Lattice,All,0.5,7,413,COLAB,0.5799752014879107
44,Lattice,All,0.5,7,413,COLAB,0.5616036505867015
45,Lattice,All,0.5,7,413,COLAB,0.5739317553027974
46,Lattice,All,0.5,7,413,COLAB,0.5811772315653299
47,Lattice,All,0.5,7,413,COLAB,0.5532313456134873
48,Lattice,All,0.5,7,413,COLAB,0.560832791151594
49,Lattice,All,0.5,7,413,COLAB,0.5793285055957867
50,Lattice,All,0.5,7,413,COLAB,0.5521907216494846
1,Lattice,All,0.5,7,413,NOLAB,0.5813313313313313
2,Lattice,All,0.5,7,413,NOLAB,0.583078491335372
3,Lattice,All,0.5,7,413,NOLAB,0.5631067961165048
4,Lattice,All,0.5,7,413,NOLAB,0.5721757322175732
5,Lattice,All,0.5,7,413,NOLAB,0.5850716260366926
6,Lattice,All,0.5,7,413,NOLAB,0.5843296871025184
7,Lattice,All,0.5,7,413,NOLAB,0.5720569210866753
8,Lattice,All,0.5,7,413,NOLAB,0.5645775183963461
9,Lattice,All,0.5,7,413,NOLAB,0.5656108597285068
10,Lattice,All,0.5,7,413,NOLAB,0.5887521968365553
11,Lattice,All,0.5,7,413,NOLAB,0.5656312625250501
12,Lattice,All,0.5,7,413,NOLAB,0.5768745266346882
13,Lattice,All,0.5,7,413,NOLAB,0.5664900328034318
14,Lattice,All,0.5,7,413,NOLAB,0.5763871294654168
15,Lattice,All,0.5,7,413,NOLAB,0.5765696784073507
16,Lattice,All,0.5,7,413,NOLAB,0.5954465849387041
17,Lattice,All,0.5,7,413,NOLAB,0.5790277424280987
18,Lattice,All,0.5,7,413,NOLAB,0.5914967677772253
19,Lattice,All,0.5,7,413,NOLAB,0.5699119627136199
20,Lattice,All,0.5,7,413,NOLAB,0.5703722590515043
21,Lattice,All,0.5,7,413,NOLAB,0.5844714213454729
22,Lattice,All,0.5,7,413,NOLAB,0.5775252525252526
23,Lattice,All,0.5,7,413,NOLAB,0.5750887874175545
24,Lattice,All,0.5,7,413,NOLAB,0.5679138903126602
25,Lattice,All,0.5,7,413,NOLAB,0.5713197969543147
26,Lattice,All,0.5,7,413,NOLAB,0.5763783510369246
27,Lattice,All,0.5,7,413,NOLAB,0.5705028512182478
28,Lattice,All,0.5,7,413,NOLAB,0.5645035183737295
29,Lattice,All,0.5,7,413,NOLAB,0.5706021561924797
30,Lattice,All,0.5,7,413,NOLAB,0.5697848924462231
31,Lattice,All,0.5,7,413,NOLAB,0.5913731495661052
32,Lattice,All,0.5,7,413,NOLAB,0.56752655538695
33,Lattice,All,0.5,7,413,NOLAB,0.5779911757072411
34,Lattice,All,0.5,7,413,NOLAB,0.5645775183963461
35,Lattice,All,0.5,7,413,NOLAB,0.5751965508496069
36,Lattice,All,0.5,7,413,NOLAB,0.5562776189238368
37,Lattice,All,0.5,7,413,NOLAB,0.57525
